link_id,from_id,to_id,is_connector,funcclass,lanes,speed,length
16666:13941;16671:19723,16666:13941,16671:19723,f,0,2,90,610.578837108371
2:456128;2:456226,2:456128,2:456226,f,7,,30,111.376446946494
2:3709520;20656:2836970,2:3709520,20656:2836970,f,7,,30,27.2850355225226
20656:359920;20656:2883647,20656:359920,20656:2883647,f,7,,40,21.5738998156541
2:454940;2:454880,2:454940,2:454880,f,7,,40,121.009642698159
20656:363028;20656:363030,20656:363028,20656:363030,f,7,,50,92.4087439272733
20656:2829460;2:3709435,20656:2829460,2:3709435,f,7,,40,10.8327095527307
10027:776566;2:455563,10027:776566,2:455563,f,7,,30,99.979211433648
2:456949;2:3709858,2:456949,2:3709858,f,7,,30,172.721801780052
20656:2888574;20656:2888584,20656:2888574,20656:2888584,f,7,,50,32.2539051277282
2:3709524;20656:2861355,2:3709524,20656:2861355,f,7,,40,79.9263209587451
2:462405;20656:2825016,2:462405,20656:2825016,f,7,,30,319.07718639515
2:3711027;2:460141,2:3711027,2:460141,f,7,,30,69.5542154796659
10027:795466;2:456278,10027:795466,2:456278,f,7,,50,163.070677667751
11178:5908;20661:27734,11178:5908,20661:27734,f,7,,30,106.972000849793
2:456063;2:3709577,2:456063,2:3709577,f,7,,30,106.774485805517
20656:2836382;2:456273,20656:2836382,2:456273,f,7,,40,21.3896835416225
11178:5259;2:456399,11178:5259,2:456399,f,7,,50,104.534330771472
1:219200700;2:444717,1:219200700,2:444717,f,5,1,70,30.5153394827011
11178:1712;2:456332,11178:1712,2:456332,f,7,,40,130.77883219028
2:3709115;2:455656,2:3709115,2:455656,f,7,,40,102.274724032932
2:3707527;2:3707629,2:3707527,2:3707629,f,7,,30,79.7827169680919
2:3710619;2:3710631,2:3710619,2:3710631,f,7,,70,83.1314871518277
20656:4004788;20656:4004812,20656:4004788,20656:4004812,f,7,,30,76.3427159914017
2:452536;2:3708129,2:452536,2:3708129,f,3,2,80,11.7560450831633
20656:2889636;2:454479,20656:2889636,2:454479,f,7,,30,8.8813822124012
2:450942;2:450898,2:450942,2:450898,f,7,,40,65.8866556982578
10446:124;10446:141,10446:124,10446:141,f,5,2,70,38.2744971103481
2:456291;2:456225,2:456291,2:456225,f,7,,30,106.903580741026
2:445970;2:445849,2:445970,2:445849,f,7,,70,925.026285766828
11178:5904;11178:5894,11178:5904,11178:5894,f,7,,30,81.2132799738455
2:455384;2:455392,2:455384,2:455392,f,7,,30,118.589844386762
2:458837;22846:974,2:458837,22846:974,f,7,,70,1876.13872244578
2:3709794;20656:341947,2:3709794,20656:341947,f,7,,30,139.068596728588
2:462600;2:462580,2:462600,2:462580,f,7,,30,110.328341600693
